Station_start,Station_end,Time,Adult,Senior,Standard,Student,WTCS,REF_STNSTART,Latitude_Start,Longitude_Start,REF_STNEND,Latitude_End,Longitude_End
DT27  Ubi,NS17  CC15  Bishan,16,1.23,0.87,1.8,0.58,1,DT27 ,1.329956826,103.8992348,NS17 ,1.350838988,103.8481398
DT27  Ubi,NS18  Braddell,22,1.29,0.87,1.8,0.58,1.06,DT27 ,1.329956826,103.8992348,NS18,1.340471684,103.8467942
DT27  Ubi,NS19  Toa Payoh,24,1.33,0.87,2,0.58,1.09,DT27 ,1.329956826,103.8992348,NS19 ,1.332628987,103.8474979
DT27  Ubi,NS2 Bukit Batok,47,1.85,0.87,2.5,0.58,1.51,DT27 ,1.329956826,103.8992348,NS2,1.349034109,103.74959
DT27  Ubi,NS20  Novena,26,1.37,0.87,2,0.58,1.12,DT27 ,1.329956826,103.8992348,NS20,1.320440791,103.8438228
DT27  Ubi,NS21 DT11  Newton,24,1.33,0.87,2,0.58,1.09,DT27 ,1.329956826,103.8992348,NS21 ,1.3123201,103.8379841
DT27  Ubi,NS22  Orchard,26,1.37,0.87,2,0.58,1.12,DT27 ,1.329956826,103.8992348,NS22 ,1.303981012,103.8322417
DT27  Ubi,NS23  Somerset,24,1.33,0.87,2,0.58,1.09,DT27 ,1.329956826,103.8992348,NS23 ,1.300260055,103.8390737
DT27  Ubi,NS24 NE6 CC1 Dhoby Ghaut,23,1.29,0.87,1.8,0.58,1.06,DT27 ,1.329956826,103.8992348,NS24 ,1.298701307,103.8461119
DT27  Ubi,NS25 EW13 City Hall,21,1.23,0.87,1.8,0.58,1,DT27 ,1.329956826,103.8992348,NS25 ,1.292936243,103.852581
DT27  Ubi,NS26 EW14  Raffles Place,23,1.29,0.87,1.8,0.58,1.06,DT27 ,1.329956826,103.8992348,NS26 ,1.284125611,103.8514572
DT27  Ubi,NS27 CE2 Marina Bay,21,1.33,0.87,2,0.58,1.09,DT27 ,1.329956826,103.8992348,NS27 ,1.276427355,103.8545925
DT27  Ubi,NS28 Marina South Pier,27,1.37,0.87,2,0.58,1.12,DT27 ,1.329956826,103.8992348,NS28,1.271336711,103.8628525
DT27  Ubi,NS3 Bukit Gombak,49,1.87,0.87,2.5,0.58,1.52,DT27 ,1.329956826,103.8992348,NS3,1.358761857,103.7519164
DT27  Ubi,NS4 BP1 Choa Chu Kang,53,1.85,0.87,2.5,0.58,1.51,DT27 ,1.329956826,103.8992348,NS4,1.385361693,103.744367
DT27  Ubi,NS5  Yew Tee,51,1.88,0.87,2.5,0.58,1.53,DT27 ,1.329956826,103.8992348,NS5 ,1.397535018,103.7474307
DT27  Ubi,NS7 Kranji,46,1.89,0.87,2.5,0.58,1.54,DT27 ,1.329956826,103.8992348,NS7 ,1.425177699,103.7621874
DT27  Ubi,NS8 Marsiling,44,1.88,0.87,2.5,0.58,1.53,DT27 ,1.329956826,103.8992348,NS8 ,1.432514421,103.77409
DT27  Ubi,NS9  Woodlands,41,1.85,0.87,2.5,0.58,1.51,DT27 ,1.329956826,103.8992348,NS9 ,1.436875128,103.7864999
DT27  Ubi,PE1 Cove,34,1.45,0.87,2.2,0.58,1.18,DT27 ,1.329956826,103.8992348,PE1 ,1.399281985,103.9059403
DT27  Ubi,PE2  Meridian,35,1.49,0.87,2.2,0.58,1.21,DT27 ,1.329956826,103.8992348,PE2 ,1.396912053,103.9089277
DT27  Ubi,PE3 Coral Edge,37,1.49,0.87,2.2,0.58,1.21,DT27 ,1.329956826,103.8992348,PE3,1.393909226,103.9125574
DT27  Ubi,PE4  Riviera,38,1.53,0.87,2.2,0.58,1.24,DT27 ,1.329956826,103.8992348,PE4 ,1.394524496,103.9161415
DT27  Ubi,PE5 Kadaloor,37,1.49,0.87,2.2,0.58,1.21,DT27 ,1.329956826,103.8992348,PE5,1.399584853,103.9164619
DT27  Ubi,PE6  Oasis,36,1.49,0.87,2.2,0.58,1.21,DT27 ,1.329956826,103.8992348,PE6 ,1.402286677,103.9127036
DT27  Ubi,PE7 Damai,34,1.45,0.87,2.2,0.58,1.18,DT27 ,1.329956826,103.8992348,PE7,1.405234836,103.9085809
DT27  Ubi,PW1  Sam Kee,32,1.45,0.87,2.2,0.58,1.18,DT27 ,1.329956826,103.8992348,PW1 ,1.409612685,103.9048099
DT27  Ubi,PW3  Punggol Point,34,1.49,0.87,2.2,0.58,1.21,DT27 ,1.329956826,103.8992348,PW3 ,1.41684852,103.9066284
DT27  Ubi,PW4  Samudera,35,1.49,0.87,2.2,0.58,1.21,DT27 ,1.329956826,103.8992348,PW4 ,1.415901719,103.9021353
DT27  Ubi,PW5  Nibong,35,1.49,0.87,2.2,0.58,1.21,DT27 ,1.329956826,103.8992348,PW5 ,1.411870458,103.9002935
DT27  Ubi,PW6  Sumang,34,1.49,0.87,2.2,0.58,1.21,DT27 ,1.329956826,103.8992348,PW6 ,1.408452426,103.8985387
DT27  Ubi,PW7  Soo Teck,33,1.45,0.87,2.2,0.58,1.18,DT27 ,1.329956826,103.8992348,PW7 ,1.405088585,103.8971904
DT27  Ubi,SE1 Compassvale,35,1.37,0.87,2,0.58,1.12,DT27 ,1.329956826,103.8992348,SE1,1.394493046,103.9004726
DT27  Ubi,SE2  Rumbia,36,1.41,0.87,2.2,0.58,1.15,DT27 ,1.329956826,103.8992348,SE2 ,1.391468497,103.9059522
DT27  Ubi,SE3  Bakau,38,1.45,0.87,2.2,0.58,1.18,DT27 ,1.329956826,103.8992348,SE3  ,1.388092704,103.9054179
DT27  Ubi,SE4 Kangkar,36,1.45,0.87,2.2,0.58,1.18,DT27 ,1.329956826,103.8992348,SE4,1.383978902,103.9021539
DT27  Ubi,SE5  Ranggung,35,1.41,0.87,2.2,0.58,1.15,DT27 ,1.329956826,103.8992348,SE5 ,1.384233561,103.897176
DT27  Ubi,SW1 Cheng Lim,33,1.37,0.87,2,0.58,1.12,DT27 ,1.329956826,103.8992348,SW1 ,1.396277631,103.8937792
DT27  Ubi,SW2 Farmway,35,1.41,0.87,2.2,0.58,1.15,DT27 ,1.329956826,103.8992348,SW2,1.397170196,103.8892882
DT27  Ubi,SW3 Kupang,36,1.45,0.87,2.2,0.58,1.18,DT27 ,1.329956826,103.8992348,SW3,1.398212828,103.881242
DT27  Ubi,SW4  Thanggam,37,1.49,0.87,2.2,0.58,1.21,DT27 ,1.329956826,103.8992348,SW4 ,1.397318155,103.8756226
DT27  Ubi,SW5 Fernvale,38,1.45,0.87,2.2,0.58,1.18,DT27 ,1.329956826,103.8992348,SW5 ,1.391885888,103.8762959
DT27  Ubi,SW6 Layar,36,1.45,0.87,2.2,0.58,1.18,DT27 ,1.329956826,103.8992348,SW6 ,1.392079839,103.8800158
DT27  Ubi,SW7  Tongkang,34,1.41,0.87,2.2,0.58,1.15,DT27 ,1.329956826,103.8992348,SW7 ,1.389347953,103.8858287
DT27  Ubi,SW8  Renjong,33,1.41,0.87,2.2,0.58,1.15,DT27 ,1.329956826,103.8992348,SW8,1.386723922,103.8905227
DT28 Kaki Bukit,BP10 Fajar,54,1.87,0.87,2.5,0.58,1.52,DT28 ,1.334967302,103.9084393,BP10 ,1.384520796,103.7708268
DT28 Kaki Bukit,BP11  Segar,54,1.87,0.87,2.5,0.58,1.52,DT28 ,1.334967302,103.9084393,BP11 ,1.387772131,103.7696171
DT28 Kaki Bukit,BP12 Jelapang,52,1.85,0.87,2.5,0.58,1.51,DT28 ,1.334967302,103.9084393,BP12,1.386703025,103.7645235
DT28 Kaki Bukit,BP13  Senja,51,1.83,0.87,2.5,0.58,1.5,DT28 ,1.334967302,103.9084393,BP13 ,1.382692296,103.7623879
DT28 Kaki Bukit,BP14  Ten Mile Junction,51,1.83,0.87,2.5,0.58,1.5,DT28 ,1.334967302,103.9084393,BP14 ,1.380321008,103.760161
DT28 Kaki Bukit,BP2  South View,55,1.87,0.87,2.5,0.58,1.52,DT28 ,1.334967302,103.9084393,BP2 ,1.380298287,103.7453173
DT28 Kaki Bukit,BP3 Keat Hong,54,1.87,0.87,2.5,0.58,1.52,DT28 ,1.334967302,103.9084393,BP3 ,1.378602766,103.7490799
DT28 Kaki Bukit,BP4  Teck Whye,53,1.85,0.87,2.5,0.58,1.51,DT28 ,1.334967302,103.9084393,BP4 ,1.376684679,103.7537352
DT28 Kaki Bukit,BP5  Phoenix,51,1.83,0.87,2.5,0.58,1.5,DT28 ,1.334967302,103.9084393,BP5 ,1.378618844,103.7580559
DT28 Kaki Bukit,BP6 DT1 Bukit Panjang,46,1.83,0.87,2.5,0.58,1.5,DT28 ,1.334967302,103.9084393,BP6 ,1.377909898,103.763034
DT28 Kaki Bukit,BP7  Petir,51,1.83,0.87,2.5,0.58,1.5,DT28 ,1.334967302,103.9084393,BP7 ,1.377750334,103.7666882
DT28 Kaki Bukit,BP8  Pending,52,1.85,0.87,2.5,0.58,1.51,DT28 ,1.334967302,103.9084393,BP8 ,1.376142883,103.7712881
DT28 Kaki Bukit,BP9  Bangkit,53,1.85,0.87,2.5,0.58,1.51,DT28 ,1.334967302,103.9084393,BP9  ,1.380017897,103.7726667
DT28 Kaki Bukit,CC10 DT26 MacPherson,4,0.77,0.54,1.4,0.37,0.63,DT28 ,1.334967302,103.9084393,CC10,1.326345372,103.8902718
